Header,trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z
11.835,-0.977528624532166,-0.116582027510686,0.245250723361299,0.00958479746003437,0.185117594085998,0.0364383161067963
11.84,-0.973975238688361,-0.112990317031235,0.244254187535393,0.0109215217511326,0.185386294651872,0.0381498710939349
11.845,-0.972541256986201,-0.115578728635797,0.240416828518157,0.0145839251851276,0.179525181579395,0.0333875731370108
11.85,-0.970215035732532,-0.120415624806739,0.24655289276653,0.0137309191405145,0.171457949658006,0.035216469685651
11.855,-0.969268857930776,-0.119837079660237,0.244136552798633,0.0196824597875762,0.173279006142436,0.0291081517934799
11.86,-0.969641449144557,-0.119792228531678,0.24383784433824,0.0277838861658538,0.160469689610474,0.0278793180129418
11.865,-0.970233511432033,-0.116035118348422,0.242163766314972,0.0315682994200115,0.163736542753197,0.0246124602928869
11.87,-0.968546514260075,-0.1159157605859,0.241132944753755,0.0384002522252707,0.164691875916237,0.022764149747527
11.875,-0.968998958492488,-0.116764507473242,0.241401441507612,0.0458334619316284,0.17266114552505,0.01811289973557
11.88,-0.971976091786084,-0.121241315219049,0.247929514953274,0.0509770196432791,0.183434981317435,0.017099985215236
11.885,-0.966908595846018,-0.120269761007687,0.243249166884721,0.0550682486547565,0.190671237890642,0.0180461668074224
11.89,-0.965097697159927,-0.121545672734224,0.247094998840307,0.0650420039892197,0.20751254326394,0.0170476048298121
11.895,-0.965046147890885,-0.123520380733684,0.248521336744149,0.0648816249346641,0.2182642822937,0.0193345956504345
11.9,-0.962055305852855,-0.124740698184992,0.244231040264921,0.0635174219508986,0.229331773721359,0.0197889171463934
11.905,-0.961152231549534,-0.126950320954376,0.240697723772288,0.062287744146078,0.231935301762163,0.0226960694360863
11.91,-0.955672674006034,-0.130551275428276,0.240794709102942,0.0629163927005341,0.230099141597748,0.0232962773340899
11.915,-0.957268876721531,-0.131998861884451,0.24286166527745,0.0568378502413616,0.22766518107645,0.0258002052906769
11.92,-0.956101350599169,-0.132651971030027,0.238195983856743,0.0557270677453563,0.218570121960719,0.0205562897026539
11.925,-0.957535742827537,-0.138617582968716,0.236258276936198,0.0477921450985884,0.211980248926013,0.0199970777923687
11.93,-0.95481840379343,-0.142445242372711,0.233520618393309,0.0418298058211803,0.208587738188215,0.020819769047984
11.935,-0.956939895838459,-0.143984697062482,0.231901277353203,0.0357282020308958,0.201135378357291,0.0270079279623113
11.94,-0.955733736722037,-0.141606149910012,0.22523572286547,0.0389199073039711,0.200591879268961,0.0324933280438807
11.945,-0.956829064685273,-0.139981887920034,0.227045303406966,0.0370423084041752,0.200778484344482,0.0339452886064213
11.95,-0.957615746868835,-0.143752053878424,0.228157532464837,0.0357447577557076,0.198522458903876,0.0352634665172462
11.955,-0.959007855425439,-0.142082169913814,0.221814485223679,0.0367432730404613,0.207975463791611,0.037660013884306
11.96,-0.957089032728129,-0.142422920428549,0.224620850102532,0.0337549835583806,0.20805046813749,0.037660013884306
11.965,-0.959296346073509,-0.141580050254175,0.218611928085473,0.0366182766111655,0.217284229120373,0.0379589942346667
11.97,-0.960298204082576,-0.142955086375341,0.219234195053265,0.0407554496201322,0.21908956471349,0.0407070838077128
11.975,-0.960546623473018,-0.14350391460397,0.216894676509319,0.045560863773352,0.226467039687087,0.0437684841454029
11.98,-0.966032372003523,-0.14152892238906,0.208719630735347,0.0511745050440552,0.225228581673079,0.045386601093336
11.985,-0.965229981790295,-0.144895027204568,0.205828372506431,0.0549359244222767,0.222935226630106,0.04726730882238
11.99,-0.967146796787018,-0.142593293586908,0.198916705522623,0.0645855671252287,0.218466153021527,0.0524478903426971
11.995,-0.968813683517506,-0.142000003754132,0.197706597793504,0.0744963129668059,0.21466833304905,0.0539602710593321
12,-0.97014506054707,-0.14336913713785,0.19304882458121,0.0804672501633795,0.213771242402166,0.0556772780201965
12.005,-0.969042548266182,-0.145946477949103,0.186654230773837,0.0841737660433809,0.208563738098988,0.0600017717459777
12.01,-0.964512053883229,-0.145073996426634,0.185476045363938,0.0894758850336075,0.206492179265385,0.0639922416974121
12.015,-0.966235653898093,-0.144334785351208,0.184583100051563,0.0871653990619665,0.209383165997183,0.0637671306528256
12.02,-0.970650309929413,-0.144556039278406,0.180916345920525,0.0891062305130364,0.211347709921429,0.0657871652959139
12.025,-0.973540897387438,-0.137479431740675,0.180601484017686,0.0855389149544841,0.211583763528113,0.0669806823134422
12.03,-0.968560602384772,-0.137332234878732,0.179468896617323,0.0894034770728943,0.21418089280759,0.0717950505616066
12.035,-0.965626422714566,-0.136739672866731,0.177529976800994,0.0810144975322862,0.204534023567763,0.0744918027045642
12.04,-0.966383269980599,-0.131916948302301,0.179108259702798,0.0807644845688777,0.205319945197838,0.0777901671894484
12.045,-0.968614003428843,-0.131866064887847,0.178122118598122,0.0756465901145887,0.204981004355477,0.0804193168878555
12.05,-0.96468892281518,-0.129655753711539,0.175622168895231,0.0611696670364617,0.207440134096794,0.0777569957484562
12.055,-0.959156503128138,-0.120433410927535,0.18275442927526,0.0560952837394835,0.203287667608811,0.0803864122586746
12.06,-0.964231981330524,-0.123051939828493,0.181431780922615,0.0400098790895523,0.207485187284988,0.0787426458285744
12.065,-0.96233018449326,-0.118450014332779,0.184595144662712,0.0312392036301493,0.210552036762238,0.080420428472513
12.07,-0.95689511216461,-0.118871941015366,0.183612699607899,0.0173164383696493,0.211558823842838,0.0816410183906555
12.075,-0.95393705541691,-0.11122856908989,0.186242623091778,0.00667471407569278,0.212956260142663,0.0792759304094387
12.08,-0.954740736699225,-0.114861134000518,0.193042211144684,-0.00979617304763113,0.224597760374957,0.0804193168878555
12.085,-0.949848649923572,-0.110721565945004,0.193991101804853,-0.0188051235280288,0.224987451835358,0.0815285616138993
12.09,-0.955975962511336,-0.109981327663151,0.193886552209458,-0.0314556850051183,0.241552312081069,0.0843255017321302
12.095,-0.961909480698258,-0.109930179888428,0.191629856495924,-0.0451501168130294,0.264055165050903,0.0853060930967331
12.1,-0.954784024068664,-0.105634159808213,0.200250553865554,-0.0571080505008436,0.282372142018798,0.0848057829901
12.105,-0.956431755973785,-0.106153585807617,0.198685595424824,-0.0634136690426291,0.291428363718074,0.0910148473613444
12.11,-0.968481477418709,-0.100581555312013,0.195677580747784,-0.0751751481655935,0.314729152125036,0.103798060616809
12.115,-0.971364502206598,-0.102935849915234,0.1927903766771,-0.086869356431884,0.340936407610061,0.108560315961607
12.12,-0.973100584613003,-0.108798683612755,0.193081709202205,-0.0828061298059798,0.340789525569423,0.099966436624527
12.125,-0.981699723625429,-0.103802114752874,0.183999084215958,-0.0830037042033061,0.32168309526274,0.113668883077461
12.13,-0.988620793114471,-0.105766640962417,0.182140016346502,-0.0859019815991757,0.299893594089582,0.126973134293246
12.135,-0.989825629774075,-0.10900593285363,0.186528960773856,-0.0852337820740708,0.263283555465961,0.126851063853888
12.14,-0.985982342991488,-0.104279276958525,0.177607659241982,-0.0722353325474428,0.226228419285619,0.125053508358412
12.145,-0.98371211842731,-0.110577195810725,0.176177523139592,-0.0688616891310484,0.212200863670156,0.131162360475214
12.15,-0.985653343900374,-0.107343344171172,0.181681057367817,-0.0614044036827044,0.204094793226726,0.130508795380592
12.155,-0.981553837069509,-0.105728964688386,0.179883164257082,-0.0530802934318868,0.204275621280049,0.122078634110395
12.16,-0.982951578813034,-0.107434499246669,0.176968788237341,-0.0511050705577606,0.202172352210785,0.126413250511565
12.165,-0.989731010396464,-0.111266651079547,0.174913037517889,-0.0392828504072703,0.207830803801499,0.125066360391011
12.17,-0.989916402981726,-0.104709440295389,0.178250837845856,-0.0291211545619362,0.205384394550934,0.11791551607486
12.175,-0.990317521162146,-0.105705825837073,0.178798029663843,-0.0221448816252982,0.211327155433278,0.115073343355778
12.18,-0.989282282180005,-0.101781080518808,0.180825057937191,-0.0173883757025431,0.214024829459129,0.109802129255702
12.185,-0.989562097002332,-0.0994240083999803,0.18413463223106,-0.01408321857495,0.21637557695268,0.10016936150435
12.19,-0.992365435408971,-0.0999667895257644,0.184575247060054,-0.0155898369848728,0.217882186174393,0.0915140044601407
12.195,-0.990870480342651,-0.0956408693555859,0.18640592498097,-0.0136495443297173,0.214648369026801,0.0824317021912356
12.2,-0.994442177204826,-0.0929998812871794,0.186627627007016,-0.0134510759565858,0.211773723363876,0.0717167378580501
12.205,-0.99638015367272,-0.0886554351777396,0.18192907661475,-0.0200284469006563,0.203283277480122,0.0637637664498781
12.21,-0.99520383475993,-0.085810199938419,0.180427999610649,-0.0319303457720267,0.194639252855902,0.059024292875055
12.215,-0.998457208465519,-0.0855350403173305,0.183885262445022,-0.0398643029380633,0.18511963614612,0.0536695813215483
12.22,-0.99238943240142,-0.0779413339093827,0.184675329936623,-0.0504092834939554,0.163020538123232,0.05041101612541
12.225,-0.993961318819404,-0.0668892879743216,0.183798998441199,-0.0683174482252739,0.163879771553067,0.043697666596114
12.23,-0.989682210529442,-0.0585619697784538,0.182424297915802,-0.0836171365810747,0.144335567697921,0.0380910175562764
12.235,-0.985747504812322,-0.049922532486249,0.183042201047957,-0.0996097529192357,0.125171906202487,0.0311484478562306
12.24,-0.985743438932954,-0.0475473088684204,0.188184091903012,-0.112230845826698,0.114531161715175,0.0199733362879153
12.245,-0.979887709798266,-0.0477352446864308,0.186948133144889,-0.124423270910977,0.0917397908121386,0.00513117495924426
12.25,-0.974338867326557,-0.0527314819021857,0.183851447641356,-0.133214573232378,0.0653658870601836,-0.00469437997880649
12.255,-0.959026630244304,-0.0512975154409716,0.181248335086092,-0.145067535071186,0.0366309488735978,-0.0135136442167561
12.26,-0.944681994222726,-0.052182242438985,0.178792855490696,-0.158590961033812,0.0168946801009492,-0.0268251905546856
12.265,-0.930268526868004,-0.0418793369795077,0.179950676232542,-0.1813103566328,0.0080858042378765,-0.0434996696943916
12.27,-0.912881895905304,-0.0230042053071167,0.17708229271159,-0.207726492663433,0.0164679030968388,-0.0637607851451016
12.275,-0.902701322348316,-0.00411425590476124,0.183974831129097,-0.229910612123486,0.0351987428934322,-0.0791576804735433
12.28,-0.890334089158075,0.0215905135129537,0.183915176720083,-0.260174270438631,0.0766362443970757,-0.101766624684597
12.285,-0.890861231659347,0.0352688435993634,0.184154201678449,-0.294166715119497,0.142198177524837,-0.122151366410419
12.29,-0.90019976181854,0.0503663039894383,0.181122683575032,-0.332760565339503,0.208068863956897,-0.129317116998591
12.295,-0.917203140100632,0.061988215348792,0.16306083903751,-0.401511970331638,0.300480537643682,-0.122725530899242
12.3,-0.938089067830215,0.0688483143883209,0.150079800738101,-0.471909152990171,0.373746724020142,-0.104743981679545
12.305,-0.964256240367537,0.0755183812050243,0.137724123777117,-0.566827652054643,0.447240625661897,-0.0630439792076307
12.31,-0.985572739281074,0.0810541288722139,0.128015296696408,-0.646074541430396,0.49271164010139,-0.0167281486802926
12.315,-1.00500906934216,0.0966539215909673,0.128342558757596,-0.724543830795286,0.509373028924932,0.0322930965260079
12.32,-1.01751274694487,0.111713669095672,0.139689459550467,-0.787318668734448,0.500258501924606,0.0742322298171917
12.325,-1.02870324331696,0.112255099503415,0.149658954282881,-0.817670790813203,0.449899929878537,0.119781316971352
12.33,-1.03381202064828,0.122173255867551,0.180299963423683,-0.819129367049132,0.370241427251342,0.153893004551968
12.335,-1.03689300393971,0.130840304457173,0.207201544522518,-0.792556539074732,0.303338789151116,0.171629352743488
12.34,-1.04105151329318,0.129580456752219,0.24104381410147,-0.749774734783153,0.223910388298142,0.172875259203206
12.345,-1.03962369676855,0.131034575826056,0.280463915376,-0.691684166576216,0.151558919926404,0.163687858388134
12.35,-1.04249457978893,0.127320163240337,0.308176875991767,-0.619633084296787,0.0994354155623541,0.147601333087816
12.355,-1.04005520096253,0.110361017971312,0.330658845079929,-0.549549119683227,0.0703432933816849,0.130262043718983
12.36,-1.04006180182741,0.0837199068873884,0.352131851179805,-0.462631096288821,0.0605570876322043,0.116938815577476
12.365,-1.04260617467019,0.0544168606177593,0.366957374259898,-0.369324993792067,0.0651705329307029,0.112294476262243
12.37,-1.04225348085128,0.0281514490100852,0.376943951834086,-0.273805558705761,0.0913174618103952,0.111332115232563
12.375,-1.0417486379239,-0.000688127261689812,0.390231433060555,-0.151828408759913,0.145596285147254,0.121982599285519
12.38,-1.04414068036092,-0.0279502555073083,0.393731836194964,-0.0382685567737093,0.211395213628379,0.142123508887157
12.385,-1.04847622392645,-0.0485121236418622,0.390812164436842,0.0559169327283961,0.281196075799459,0.166082157103363
12.39,-1.05662258835236,-0.0562295616427927,0.395981074036985,0.111531410923452,0.331651553172259,0.195815204710133
12.395,-1.06998249095517,-0.0552141498194975,0.373797759131133,0.18114429363168,0.374136133172512,0.229743438570445
12.4,-1.08580884726863,-0.0534369021225536,0.357210228066648,0.217635039807446,0.406307145964931,0.2588858618014
12.405,-1.09372757342515,-0.0482900742687564,0.343473685694516,0.239284014513452,0.410796307302248,0.276384783496358
12.41,-1.09280888095717,-0.0290152985758712,0.326470642273331,0.255677324448716,0.392556555759276,0.288232358706556
12.415,-1.08022770396072,-0.01058374304475,0.311308993827308,0.262080046314178,0.348390606822355,0.288977150364875
12.42,-1.06401406245716,0.00470933954368253,0.294696033847536,0.249210173105555,0.30034202827458,0.276132353672353
12.425,-1.04361896527153,0.0178744836365344,0.278154077270994,0.214961413585221,0.231005649603045,0.243011695785858
12.43,-1.02243074661817,0.029013855732774,0.261798713813368,0.179882493156655,0.172070460823869,0.211376643524504
12.435,-0.991858050352385,0.0409132750868227,0.24693824471596,0.120187758971116,0.115405141341,0.170411829810339
12.44,-0.962193180346052,0.0446689646600457,0.230546929145309,0.0510353212109154,0.0665232119101501,0.118833390698047
12.445,-0.939407736356397,0.0534249510245932,0.218037272548862,-0.0109623696299207,0.0324246186147704,0.0763797570759383
12.45,-0.911843137412392,0.0561179715162233,0.205842695258627,-0.0916890581696857,0.0114515610625879,0.0310901568251445
12.455,-0.887371266513066,0.0596504005100093,0.199967906819068,-0.156699477608745,0.0075420702510552,-0.0157759367976726
12.46,-0.869885819023986,0.0572661398684189,0.197228315558499,-0.212578108082206,0.0124681997521444,-0.0537180805235233
12.465,-0.848864846794876,0.0599937175528619,0.192966125750509,-0.277015096216437,0.0278139916522533,-0.0951432375750822
12.47,-0.835123491232601,0.0587252814849199,0.187044811197104,-0.322145385592542,0.0486326230482526,-0.132548925042214
12.475,-0.819579359627986,0.0545236814571416,0.187778392280287,-0.36981961682888,0.0752490456871319,-0.171005012268251
12.48,-0.815595809049181,0.0552708497158501,0.19016876402333,-0.410816208027855,0.101667566372539,-0.205331901503406
12.485,-0.823758349525192,0.0592146670907231,0.204153206974212,-0.450349011970324,0.133450516416179,-0.250466535007964
12.49,-0.807784007045729,0.0573945089578096,0.207767409358183,-0.47416523768644,0.153845210817791,-0.30045672455951
12.495,-0.80788797460458,0.0495974735381328,0.22653689260926,-0.501105809816838,0.190592311456947,-0.361402026431523
12.5,-0.818606956555944,0.0530748817705917,0.240609973888481,-0.492437458428839,0.19643023926142,-0.302440934318068
12.505,-0.844311600425761,0.0622127382485345,0.251901309438452,-0.481365741411121,0.152414151496464,-0.274948393790761
12.51,-0.868901552842437,0.0617474714336876,0.267585070650661,-0.474851451247527,0.142264492823758,-0.299417592617719
12.515,-0.889923658809551,0.0596762992130936,0.277147776458334,-0.485216844700572,0.159217005019334,-0.329683492630436
12.52,-0.896523738561682,0.0624466916210563,0.278670743519589,-0.486857630152698,0.19292000471144,-0.357257026120294
12.525,-0.904378621648846,0.0658823357431222,0.284901162359813,-0.479532856264526,0.228398828906382,-0.37465279969671
12.53,-0.920259085138825,0.0625531297939374,0.283042230295991,-0.451792460395057,0.263084888458252,-0.396741359678704
12.535,-0.949257652391569,0.0678548835723997,0.283748234660413,-0.409932522348119,0.262512507668957,-0.386994250511601
12.54,-0.964999653640109,0.0754884032772175,0.282960068767247,-0.363648248467695,0.247678940137187,-0.370336152917721
12.545,-0.991317049344087,0.0770113788495645,0.278357540199678,-0.304984646284193,0.204485538970381,-0.347682366703469
12.55,-1.00941645984009,0.075454593760603,0.271316902349276,-0.253987656882976,0.149634690735322,-0.333003322297763
12.555,-1.02609242708635,0.0761638111255649,0.268413824609399,-0.183355781557253,0.0657290887486478,-0.314591875249056
12.56,-1.03821806487278,0.0735713871409109,0.269563176140589,-0.130758770563049,0.00468442817528843,-0.310253779181268
12.565,-1.04303833269424,0.0633131859296672,0.260897469109333,-0.0728846111856188,-0.0443439484433878,-0.30368674704225
12.57,-1.05162234156486,0.0528242366813831,0.264676693688427,-0.00701280402541005,-0.0732967248892617,-0.308891897404172
